,category,hasHuman,hasFace,hasColor,isBright,hasManyDomColors,hasWarmHueAccent,NumOfObjectsInPic,CLASS_positiveTitle,CLASS_neutralTitle,CLASS_negativeTitle,CLASS_positiveText,CLASS_neutralText,CLASS_negativeText,lengthOfTitle,lengthOfText,TitleMatchPicOCR,CreatorMatchTitle,TextMatchPic,CON_numOfImg,CON_numOfRewards,CON_hasVideo,CON_text_Length,CON_numOfFbFriends,CON_experience,CON_goal,CON_duration,successful
2211,Music,1,1,1,0,0,0,28,0,1,0,1,0,0,17,130,0,0,0,5,12,1,4000,2589,0,10001,51,1
2212,Food,0,0,1,1,0,1,13,0,1,0,1,0,0,17,131,0,0,0,1,1,0,0,58,0,500,30,1
2213,Comics,1,0,1,1,0,0,18,0,1,0,0,1,0,44,95,0,0,0,1,16,1,0,428,4,48500,30,1
2214,Art,0,0,0,1,0,0,0,0,1,0,1,0,0,24,95,0,0,0,1,6,1,2322,442,0,900,60,1
2215,Music,1,1,1,1,0,1,17,0,1,0,1,0,0,15,73,0,0,0,1,7,1,1414,2043,5,2100,31,1
2216,Film & Video,1,0,1,1,0,1,3,0,1,0,1,0,0,50,134,0,0,0,1,10,1,0,221,2,100,36,1
2217,Publishing,0,0,1,1,0,0,11,0,1,0,0,1,0,50,134,0,1,0,1,5,1,0,1412,0,2500,30,1
2218,Music,1,0,1,0,0,1,15,0,1,0,1,0,0,31,70,0,0,0,1,7,1,2819,620,3,5000,29,1
2219,Technology,0,0,1,0,0,1,13,0,1,0,0,1,0,49,125,0,0,1,9,13,1,1470,0,4,10000,30,1
2220,Photography,0,0,1,1,0,1,1,0,1,0,1,0,0,50,123,0,0,0,1,1,1,0,0,0,15000,30,0
2221,Design,0,0,1,1,1,0,11,0,1,0,0,1,0,49,31,0,0,0,1,7,1,0,0,0,5000,29,1
2222,Film & Video,0,0,1,1,0,1,17,0,0,1,0,1,0,10,67,1,0,0,25,7,1,9809,0,2,15000,30,1
2223,Technology,0,0,1,1,0,0,0,0,1,0,1,0,0,42,46,1,0,0,22,5,1,7143,0,0,5000,40,1
2224,Film & Video,0,0,1,1,0,1,0,0,1,0,0,1,0,31,133,0,0,0,1,3,0,0,0,0,5000,15,0
2225,Technology,0,0,1,0,0,1,14,0,1,0,0,1,0,23,124,0,0,0,1,5,1,0,492,0,815,42,1
2226,Film & Video,1,1,1,1,0,0,15,0,0,1,0,0,1,32,97,0,0,0,1,5,1,2033,0,0,5850,16,0
2227,Food,0,0,1,0,0,0,2,0,1,0,1,0,0,6,71,0,0,0,6,12,1,3785,0,0,40000,30,0
2228,Publishing,0,0,1,0,0,1,1,0,1,0,0,1,0,39,117,0,0,0,1,7,1,0,0,0,700,30,0
2229,Comics,1,1,1,1,0,1,0,0,1,0,1,0,0,46,120,0,1,0,1,12,1,0,0,7,5000,30,1
2230,Art,0,0,1,1,0,1,12,0,1,0,0,0,1,42,116,0,0,0,1,7,1,4483,0,0,22000,27,0
2231,Publishing,0,0,0,1,0,0,0,0,1,0,0,1,0,49,108,0,0,0,2,8,1,2145,0,0,1700,31,0
2232,Art,0,0,0,1,0,0,0,0,1,0,0,1,0,38,113,0,0,0,1,1,0,0,0,0,300,29,1
2233,Comics,0,0,1,0,0,0,4,0,0,1,0,0,1,15,131,0,0,0,1,5,0,0,1038,0,800,60,1
2234,Music,1,1,1,1,0,0,22,0,1,0,0,1,0,42,128,0,0,1,1,6,1,1476,1260,5,2000,60,1
2235,Fashion,0,0,1,1,0,1,9,0,1,0,1,0,0,50,118,0,0,0,5,4,0,2204,440,0,500,29,1
2236,Food,0,0,1,1,0,0,1,0,1,0,1,0,0,26,132,0,0,0,1,4,0,0,0,0,5500,21,0
2237,Film & Video,1,0,1,1,1,0,19,0,1,0,0,0,1,12,130,0,0,1,1,5,1,0,0,0,2000,30,0
2238,Design,0,0,0,1,0,0,0,0,1,0,0,1,0,32,79,0,1,0,31,6,1,9968,0,11,300,31,1
2239,Publishing,0,0,1,0,0,0,1,0,1,0,0,1,0,49,131,0,0,0,8,27,1,5141,1194,0,2150,30,1
2240,Art,1,0,1,1,0,1,21,0,1,0,0,1,0,33,131,0,0,0,1,4,0,0,0,0,7000,30,0
2241,Design,0,0,1,1,0,0,13,0,1,0,1,0,0,37,113,1,0,1,1,15,1,0,0,2,4500,30,1
2242,Film & Video,1,0,1,0,0,1,24,0,1,0,0,1,0,19,133,0,0,0,5,15,1,2644,0,0,12000,30,1
2243,Technology,0,0,0,1,0,0,0,0,1,0,1,0,0,50,130,1,0,0,17,3,1,1664,0,5,500,32,1
2244,Film & Video,0,0,1,1,0,0,0,0,1,0,0,0,1,31,124,0,0,0,1,9,1,0,75,3,550,60,1
2245,Design,1,0,1,1,0,1,23,1,0,0,1,0,0,48,132,1,0,0,1,8,1,0,0,0,3000,11,1
2246,Technology,0,0,1,0,0,1,24,0,1,0,1,0,0,44,81,1,0,1,29,6,1,8770,0,0,25000,59,0
2247,Food,0,0,0,1,0,0,0,0,1,0,1,0,0,14,130,0,0,0,14,9,0,8673,0,0,5000,30,1
2248,Photography,0,0,1,0,0,1,16,1,0,0,0,1,0,25,114,0,0,1,1,2,1,0,0,0,1000,30,0
2249,Design,0,0,0,1,0,0,9,0,1,0,0,1,0,48,101,0,0,1,0,0,0,0,0,0,42000,30,1
2250,Art,0,0,0,1,0,0,0,0,1,0,0,1,0,42,114,0,0,0,15,8,1,4402,927,4,300,21,1
2251,Fashion,1,0,1,1,0,1,30,0,1,0,0,1,0,50,103,0,0,0,16,4,1,594,0,0,10000,29,1
2252,Art,0,0,1,1,0,1,14,0,1,0,0,1,0,50,124,0,0,0,1,11,1,0,0,0,5000,58,1
2253,Journalism,0,0,1,1,0,1,28,0,0,1,0,0,1,17,125,0,0,0,1,3,0,0,0,0,4500,30,0
2254,Film & Video,0,0,1,1,0,1,1,1,0,0,1,0,0,26,83,0,0,0,1,5,1,811,0,0,500,30,0
2255,Music,1,1,0,1,0,0,22,0,1,0,1,0,0,21,68,0,0,0,2,6,1,2640,2205,0,5000,22,1
2256,Film & Video,0,0,0,1,0,0,0,0,1,0,0,1,0,16,106,0,0,0,1,8,1,0,0,0,10000,27,0
2257,Art,0,0,0,1,0,0,0,0,1,0,0,1,0,51,94,0,0,0,1,4,1,0,0,0,10000,52,0
2258,Film & Video,0,0,1,1,0,1,30,0,1,0,1,0,0,27,87,0,0,0,5,20,1,6306,923,0,5000,14,1
2259,Food,0,0,0,1,0,0,0,0,1,0,0,1,0,50,100,0,0,0,5,12,1,14511,1341,0,30000,25,1
2260,Music,1,1,1,1,0,0,17,0,1,0,0,1,0,40,81,0,0,0,1,10,1,0,0,0,20500,31,1
2261,Art,0,0,0,1,0,0,0,0,1,0,0,0,1,39,16,0,0,0,1,3,0,0,0,0,500,14,0
2262,Theater,1,1,1,0,0,1,15,0,1,0,0,1,0,42,123,0,0,0,4,8,1,5915,0,2,16000,27,1
2263,Theater,0,0,0,1,0,0,2,0,1,0,1,0,0,18,127,1,0,0,1,2,1,1325,0,0,300,12,1
2264,Film & Video,0,0,0,1,0,0,0,1,0,0,0,1,0,16,120,0,1,0,1,6,1,0,743,0,2000,12,1
2265,Publishing,1,1,1,1,0,0,18,1,0,0,1,0,0,50,47,1,0,0,1,12,1,0,0,0,20000,30,0
2266,Art,1,1,1,1,0,0,19,0,1,0,0,1,0,50,142,0,0,0,16,6,1,3945,0,0,5200,46,0
2267,Music,0,0,0,1,0,0,16,0,0,1,0,0,1,50,128,0,0,0,6,6,1,3169,0,4,125,30,1
2268,Technology,0,0,1,1,0,1,10,0,1,0,0,1,0,42,39,1,0,1,1,13,1,0,0,0,10000,30,1
2269,Design,1,1,1,1,1,0,26,0,1,0,0,1,0,42,101,0,0,1,1,4,1,0,0,4,10000,45,1
2270,Music,1,1,1,1,0,1,22,1,0,0,0,0,1,10,46,0,0,0,4,20,1,1316,0,0,1500,30,0
2271,Music,0,0,1,1,0,1,5,0,1,0,0,1,0,42,39,0,0,0,3,5,1,1604,170,0,2500,30,1
2272,Journalism,0,0,0,1,0,0,0,1,0,0,1,0,0,50,125,0,1,0,1,21,1,0,0,0,35000,33,0
2273,Comics,0,0,0,1,0,0,0,0,0,1,1,0,0,50,124,0,0,0,1,23,1,0,1039,6,58000,31,1
2274,Art,0,0,1,1,1,0,20,0,1,0,0,1,0,17,108,0,0,0,10,12,1,4752,0,0,3600,30,1
2275,Food,0,0,1,1,0,0,29,0,1,0,0,1,0,50,58,0,0,0,4,9,1,2945,2126,2,8000,14,1
2276,Technology,0,0,1,1,0,1,24,1,0,0,0,0,1,47,135,0,0,0,1,13,1,0,0,0,50000,38,1
2277,Art,0,0,1,1,0,0,31,0,1,0,0,1,0,40,114,0,0,1,1,3,1,0,0,0,75000,30,0
2278,Film & Video,0,0,0,1,0,0,0,0,1,0,1,0,0,16,133,0,0,0,1,3,0,3963,0,0,6000,60,0
2279,Fashion,0,0,1,1,1,1,5,0,1,0,0,1,0,17,60,0,0,0,22,8,1,3164,0,4,2600,30,1
2280,Art,0,0,1,1,0,1,0,0,1,0,0,1,0,39,127,0,0,0,1,7,1,0,647,2,600,30,1
2281,Publishing,0,0,1,1,0,1,7,0,1,0,0,1,0,50,128,0,0,0,1,7,1,0,898,0,3500,45,1
2282,Theater,1,1,1,1,0,1,20,0,1,0,0,1,0,28,129,0,1,1,1,6,1,1296,0,3,4200,30,1
2283,Fashion,0,0,1,1,0,1,0,0,1,0,0,0,1,32,121,1,0,0,13,6,0,2625,0,3,400,30,1
2284,Games,0,0,1,1,0,1,1,0,1,0,0,1,0,24,129,1,0,0,1,11,1,0,460,0,600,20,1
2285,Design,0,0,1,1,1,0,12,0,1,0,0,1,0,22,135,0,0,0,1,25,1,0,0,11,10000,23,1
2286,Music,1,1,0,1,0,0,1,0,1,0,0,1,0,22,137,0,0,0,1,12,1,975,0,0,1800,30,1
2287,Fashion,0,0,1,1,0,0,1,0,1,0,0,1,0,25,22,0,0,0,6,5,0,1935,0,2,200,26,1
2288,Technology,0,0,1,1,1,1,23,0,1,0,0,1,0,39,135,0,1,0,1,11,0,0,0,0,14950,20,0
2289,Publishing,0,0,1,1,0,1,12,0,1,0,0,1,0,50,133,0,0,0,1,10,1,0,0,0,15000,30,0
2290,Music,0,0,0,1,0,0,0,0,1,0,0,1,0,29,129,0,1,0,1,9,1,4068,0,0,3000,60,1
2291,Theater,0,0,0,1,0,0,19,0,1,0,0,1,0,23,116,0,1,0,8,12,1,7635,541,0,13500,36,1
2292,Art,1,0,1,1,0,1,26,0,1,0,0,1,0,45,86,0,0,1,1,15,1,0,1078,0,4500,20,1
2293,Publishing,0,0,1,1,1,1,16,0,1,0,1,0,0,24,127,1,0,0,1,5,1,0,5000,0,4500,26,1
2294,Technology,1,1,1,1,0,0,17,0,0,1,0,0,1,33,134,0,0,0,21,17,1,10455,0,0,15000,30,1
2295,Food,0,0,1,1,1,0,29,1,0,0,1,0,0,14,57,0,0,1,1,8,0,2325,0,0,5000,30,0
2296,Games,0,0,1,1,0,0,13,0,1,0,0,1,0,61,135,1,1,0,1,6,0,0,370,26,500,20,1
2297,Art,0,0,1,1,1,1,5,0,1,0,0,1,0,48,125,0,0,0,1,9,1,0,0,0,10000,30,0
2298,Publishing,0,0,1,1,0,0,1,0,0,1,0,1,0,40,100,0,0,0,14,11,1,6476,620,3,2750,40,1
2299,Food,0,0,1,1,1,0,23,1,0,0,1,0,0,25,83,0,0,1,1,4,1,795,0,0,75000,30,0
2300,Games,0,0,0,1,0,0,0,0,1,0,0,0,1,54,133,1,0,0,1,6,1,0,0,3,40000,32,1
2301,Photography,0,0,1,1,0,1,0,0,1,0,0,1,0,44,133,1,0,0,1,4,1,0,743,5,150,25,1
2302,Publishing,0,0,1,1,0,0,3,0,1,0,1,0,0,49,133,1,0,0,9,11,1,2443,0,0,12000,16,1
2303,Food,0,0,1,1,0,1,2,0,1,0,1,0,0,50,129,0,0,0,13,12,1,8107,0,0,13000,21,1
2304,Theater,0,0,1,1,0,0,20,0,1,0,0,1,0,18,134,0,0,1,1,4,0,0,0,0,5000,45,0
2305,Design,0,0,1,1,0,1,12,0,1,0,0,1,0,32,60,0,0,0,1,4,0,0,0,3,3000,10,1
2306,Art,0,0,1,1,1,0,25,0,1,0,1,0,0,29,77,0,0,0,11,4,1,4585,0,0,2200,30,0
2307,Publishing,0,0,1,1,0,1,1,0,0,1,0,1,0,24,104,0,1,0,4,13,1,5695,2217,36,4000,30,1
2308,Art,0,0,0,1,0,0,0,0,1,0,1,0,0,47,133,0,0,0,1,29,1,0,4881,4,3000,29,1
2309,Comics,1,1,1,1,0,1,7,0,1,0,0,1,0,41,67,0,0,0,1,32,0,0,0,23,1500,21,1
2310,Music,1,1,1,0,0,1,22,1,0,0,1,0,0,49,134,0,0,0,1,14,1,1575,0,0,8000,31,1
2311,Food,0,0,1,1,0,1,3,0,1,0,0,1,0,39,118,1,0,0,9,18,1,2726,635,0,8000,31,1
2312,Games,0,0,1,0,0,0,16,0,0,1,0,1,0,10,70,1,0,0,1,9,1,0,147,4,5000,25,1
2313,Design,0,0,0,1,0,0,0,0,1,0,0,1,0,61,135,0,0,0,1,8,1,0,0,6,900,34,1
2314,Art,0,0,1,1,0,0,15,0,1,0,0,1,0,49,122,0,0,0,1,12,0,875,0,0,17000,49,0
2315,Theater,1,1,1,0,0,0,23,0,1,0,0,0,1,50,96,0,0,0,4,9,1,6244,1285,0,6000,22,1
2316,Photography,0,0,1,1,0,0,2,0,1,0,0,1,0,27,133,1,0,0,1,2,0,0,1164,0,660,45,1
2317,Design,0,0,1,1,0,0,6,0,1,0,1,0,0,41,113,0,0,0,1,7,1,0,0,2,1500,16,1
2318,Technology,0,0,1,1,0,1,2,0,1,0,0,1,0,15,75,0,0,0,1,2,0,3510,0,0,50000,30,0
2319,Music,0,0,1,1,0,1,21,0,1,0,1,0,0,10,134,0,0,0,1,3,1,1193,1415,0,2000,44,1
2320,Art,1,0,1,1,0,0,35,0,1,0,1,0,0,42,111,0,0,0,1,7,1,0,0,0,1000,29,1
2321,Comics,0,0,0,1,0,0,1,0,1,0,0,1,0,45,116,0,0,0,1,17,1,0,2709,17,4000,30,1
2322,Film & Video,0,0,0,1,0,0,0,0,1,0,0,1,0,29,60,0,0,0,2,6,1,282,53,0,50000,40,0
2323,Fashion,1,1,1,1,1,0,25,0,1,0,0,1,0,49,123,0,0,1,6,11,1,3515,0,0,18150,30,1
2324,Games,0,0,1,0,0,1,7,0,1,0,0,1,0,22,39,1,0,0,1,2,1,0,0,0,5000,30,0
2325,Design,0,0,0,1,0,0,0,0,0,1,0,1,0,40,123,1,0,0,1,11,1,0,0,2,20000,45,1
2326,Music,1,0,1,0,0,1,21,0,1,0,0,1,0,48,134,0,0,0,1,1,1,5738,0,0,50000,25,0
2327,Technology,0,0,1,1,0,1,19,0,1,0,1,0,0,17,105,0,0,0,6,7,1,2395,0,0,2000,28,0
2328,Film & Video,0,0,0,1,0,0,0,0,1,0,0,0,1,20,125,0,0,0,1,8,0,0,0,0,2500,60,0
2329,Design,0,0,1,1,0,0,9,0,1,0,0,1,0,34,135,1,0,0,1,12,1,0,835,3,15000,34,1
2330,Music,1,1,1,0,0,1,19,0,1,0,0,1,0,19,81,0,0,0,1,7,1,854,792,0,3000,28,1
2331,Theater,1,1,1,1,0,1,16,0,0,1,0,1,0,30,134,0,1,0,1,11,1,1915,0,0,10000,36,0
2332,Film & Video,0,0,1,1,0,1,21,0,1,0,0,1,0,24,133,0,0,1,1,19,1,0,0,0,55000,25,0
2333,Design,1,0,1,1,1,0,2,0,1,0,0,1,0,31,84,0,0,0,1,7,1,0,509,3,20000,30,1
2334,Music,1,1,1,0,0,1,6,0,1,0,1,0,0,30,90,1,0,0,4,10,1,1575,0,0,10000,30,1
2335,Fashion,0,0,1,1,0,1,2,0,1,0,1,0,0,12,53,0,0,0,1,4,0,388,387,0,200,25,1
2336,Music,1,1,1,0,0,0,15,1,0,0,1,0,0,50,119,0,0,0,1,21,1,0,2982,2,3330,30,1
2337,Publishing,0,0,0,1,0,0,17,0,1,0,1,0,0,27,52,0,0,0,1,8,0,0,0,0,50000,30,0
2338,Technology,0,0,1,1,0,0,2,0,1,0,0,1,0,50,55,0,0,0,1,8,1,3662,0,0,45000,30,0
2339,Theater,1,1,1,0,1,0,25,0,1,0,0,1,0,41,114,0,0,1,1,7,1,2312,2475,0,15000,34,1
2340,Art,0,0,1,0,0,1,16,0,1,0,0,1,0,35,77,0,0,0,1,3,0,0,511,0,200,30,1
2341,Design,0,0,1,0,0,0,12,0,1,0,1,0,0,49,114,1,0,0,1,4,1,0,0,5,2000,30,1
2342,Art,0,0,1,1,0,1,10,0,1,0,0,1,0,50,131,0,0,0,11,4,1,2544,0,0,700,30,1
2343,Technology,0,0,1,1,0,1,12,0,1,0,0,1,0,26,129,0,0,0,7,6,1,3466,1011,0,9000,60,1
2344,Photography,0,0,1,1,0,0,15,0,1,0,1,0,0,47,125,0,0,0,1,6,0,0,0,0,120,40,0
2345,Publishing,0,0,1,1,0,0,2,0,1,0,0,1,0,22,119,1,0,0,1,13,1,0,633,0,5000,30,1
2346,Design,0,0,1,1,0,1,9,0,1,0,0,1,0,43,131,0,0,0,5,4,1,2327,0,0,200,30,1
2347,Food,0,0,1,1,0,1,25,0,1,0,1,0,0,20,132,1,0,1,9,10,1,2504,0,0,25000,29,1
2348,Art,0,0,0,1,0,0,0,0,1,0,0,1,0,36,84,0,0,0,1,10,1,0,0,0,11500,39,0
2349,Art,0,0,1,1,0,0,0,0,1,0,0,1,0,21,135,0,1,0,1,11,1,0,0,0,100000,30,1
2350,Food,0,0,1,1,0,0,2,1,0,0,1,0,0,25,133,0,0,0,2,40,0,3951,0,0,100000,59,0
2351,Technology,0,0,0,1,0,0,0,0,1,0,0,1,0,50,111,0,0,0,10,6,1,0,0,0,25000,30,1
2352,Food,0,0,1,1,0,1,1,0,1,0,0,1,0,50,134,1,0,1,1,19,1,0,996,0,12000,17,1
2353,Art,1,1,1,1,0,0,5,0,1,0,1,0,0,46,111,0,0,0,1,8,1,0,638,2,100,14,1
2354,Food,0,0,1,1,0,1,16,0,1,0,0,1,0,22,124,0,0,0,7,4,0,4045,1033,13,600,7,1
2355,Food,0,0,1,1,0,1,10,0,1,0,1,0,0,29,129,1,0,1,4,20,1,2283,0,0,20000,29,1
2356,Technology,1,1,1,1,1,1,7,0,1,0,0,1,0,33,122,1,0,0,1,5,0,0,0,0,9500,15,1
2357,Fashion,0,0,0,1,0,0,0,0,1,0,0,1,0,11,107,0,0,0,1,4,0,0,0,0,5000,29,0
2358,Food,0,0,1,1,0,0,16,0,1,0,0,1,0,16,94,0,0,0,3,4,0,1945,0,0,23000,30,0
2359,Music,0,0,1,1,0,0,14,0,1,0,1,0,0,44,129,0,0,0,1,9,1,2093,0,0,4500,30,1
2360,Film & Video,1,0,1,1,0,1,15,0,1,0,1,0,0,50,106,0,0,0,1,8,1,0,704,0,6000,45,1
2361,Publishing,0,0,1,1,0,1,1,0,1,0,0,0,1,28,130,1,0,0,1,7,1,0,401,0,2500,30,1
2362,Art,1,0,1,1,0,1,3,0,1,0,0,1,0,12,71,0,0,0,14,12,1,1993,2761,0,40000,30,0
2363,Technology,1,1,1,1,0,0,19,0,1,0,0,1,0,8,55,0,0,1,14,6,1,2377,0,0,30000,50,0
2364,Film & Video,0,0,1,1,0,0,2,0,1,0,0,1,0,27,97,0,0,0,1,4,1,0,0,0,10000,60,0
2365,Art,0,0,0,1,0,0,0,0,1,0,1,0,0,21,119,0,0,0,1,7,1,0,0,0,25000,60,0
2366,Comics,0,0,1,1,0,1,2,0,0,1,0,0,1,14,69,0,0,0,7,18,1,1782,0,2,8000,30,1
2367,Publishing,0,0,0,1,0,0,0,0,1,0,0,0,1,27,113,0,0,0,1,2,0,1254,0,0,1575,38,1
2368,Comics,1,1,1,1,0,1,3,0,1,0,1,0,0,32,121,0,0,0,1,3,0,0,0,0,1200,30,0
2369,Art,0,0,1,0,0,1,1,0,1,0,0,1,0,17,128,0,0,0,1,14,1,0,4907,0,22000,38,1
2370,Technology,0,0,1,1,0,1,3,0,1,0,0,1,0,26,32,1,0,0,1,4,1,0,0,0,15000,30,0
2371,Publishing,1,0,1,0,0,1,23,0,1,0,0,0,1,41,134,0,0,0,1,5,0,2226,0,3,275,30,1
2372,Music,1,1,1,0,0,1,19,0,1,0,0,1,0,45,122,0,1,0,1,7,1,0,412,2,2000,60,1
2373,Photography,0,0,1,1,0,0,21,0,1,0,0,1,0,9,39,0,0,1,1,3,0,0,0,0,100,30,0
2374,Art,0,0,0,1,0,0,16,0,1,0,0,1,0,49,128,0,0,1,1,7,1,3917,0,0,5000,30,0
2375,Art,1,1,1,1,0,0,23,0,1,0,0,1,0,57,113,0,0,0,24,17,1,5908,0,0,10000,30,1
2376,Technology,0,0,0,1,0,0,0,0,1,0,0,1,0,45,113,0,0,0,1,7,1,0,0,0,3000,36,1
2377,Design,0,0,1,1,0,1,20,0,1,0,1,0,0,50,127,0,0,0,1,13,1,0,0,7,5000,31,1
2378,Art,0,0,1,1,0,0,30,0,1,0,1,0,0,25,133,0,0,1,3,10,1,1566,129,0,30000,30,0
2379,Technology,0,0,0,1,0,0,0,0,1,0,1,0,0,22,125,0,0,0,10,7,0,7492,74,5,500,40,1
2380,Film & Video,1,1,1,0,0,1,22,0,1,0,1,0,0,38,101,0,0,1,1,7,1,0,0,0,2800,36,1
2381,Photography,0,0,1,1,0,1,16,0,0,1,0,0,1,13,132,0,0,0,1,8,0,0,0,0,4000,30,0
2382,Music,1,0,1,0,0,0,22,0,1,0,0,1,0,39,107,0,0,0,6,16,1,2815,0,0,5500,28,1
2383,Music,0,0,1,1,0,1,13,1,0,0,0,1,0,50,122,0,0,0,5,16,1,8411,2687,0,8888,29,1
2384,Comics,1,1,1,1,0,0,8,0,1,0,0,1,0,43,55,0,0,0,1,11,0,0,0,0,1000,60,0
2385,Design,0,0,1,0,0,1,16,0,1,0,0,1,0,50,108,0,0,1,1,7,1,0,0,0,20000,26,1
2386,Film & Video,1,1,1,0,0,1,24,0,1,0,0,0,1,49,93,1,0,0,9,15,1,6061,0,0,21000,30,1
2387,Technology,1,0,1,1,0,0,19,0,1,0,0,0,1,32,122,0,0,0,1,3,0,0,0,0,5000,45,0
2388,Design,1,0,1,1,0,1,18,0,1,0,0,1,0,5,122,1,0,1,1,4,1,0,0,0,10000,30,1
2389,Publishing,0,0,1,1,1,1,1,0,1,0,0,0,1,25,132,0,0,0,1,6,1,928,246,5,1000,30,1
2390,Fashion,0,0,1,1,0,1,1,0,1,0,0,1,0,21,131,0,0,0,3,8,0,1243,0,2,400,20,1
2391,Food,0,0,1,1,0,0,9,0,1,0,0,1,0,26,39,1,0,1,1,3,0,0,0,0,2000,60,0
2392,Journalism,0,0,0,1,0,0,3,0,0,1,0,0,1,50,135,1,0,0,1,6,1,0,0,0,25000,29,0
2393,Food,0,0,1,1,0,0,25,0,1,0,0,1,0,20,127,0,0,1,1,5,1,4059,0,0,20000,37,0
2394,Games,0,0,1,1,0,1,3,0,1,0,0,0,1,37,110,0,0,0,1,3,1,0,0,0,300,15,0
2395,Journalism,1,0,1,0,0,0,18,0,1,0,1,0,0,26,105,0,0,0,1,1,1,0,0,0,500,29,0
2396,Comics,0,0,1,1,0,0,1,0,1,0,0,1,0,25,108,0,0,0,5,2,0,1562,0,8,320,57,1
2397,Comics,0,0,1,0,0,1,2,0,1,0,0,0,1,50,125,0,0,0,53,32,1,5792,0,20,10000,30,1
2398,Art,0,0,0,1,0,0,14,1,0,0,0,1,0,14,122,0,0,0,1,2,1,0,0,0,4999,30,0
2399,Art,1,1,1,1,1,0,22,0,1,0,1,0,0,40,130,0,0,0,1,9,1,0,1464,0,4500,30,1
2400,Technology,0,0,1,1,1,1,25,1,0,0,0,1,0,49,70,0,0,0,3,6,1,3203,0,0,5000,35,1
2401,Publishing,0,0,1,0,0,0,9,0,1,0,0,1,0,22,64,0,0,0,1,14,0,1786,0,0,1000,40,0
2402,Art,1,1,1,1,0,0,21,0,1,0,1,0,0,40,36,0,0,0,1,7,0,0,1991,2,5000,7,1
2403,Comics,1,1,1,1,1,0,12,0,1,0,1,0,0,37,128,1,0,0,1,17,1,0,4403,0,3000,30,1
2404,Technology,0,0,1,1,0,1,40,0,1,0,0,0,1,27,123,0,0,0,1,5,0,0,0,0,50000,59,0
2405,Fashion,0,0,0,1,0,0,0,0,0,1,0,0,1,39,53,1,0,0,9,10,0,2485,557,5,900,30,1
2406,Crafts,0,0,1,1,0,0,13,0,1,0,0,1,0,23,125,0,0,0,1,1,0,0,0,0,1200,30,0
2407,Journalism,1,1,1,1,0,1,0,1,0,0,1,0,0,49,133,0,0,0,1,3,1,0,0,0,75000,29,0
2408,Music,1,1,1,0,0,1,19,0,1,0,1,0,0,35,121,0,0,0,1,6,1,3930,4996,0,7000,30,1
2409,Publishing,1,1,1,1,0,1,21,0,1,0,0,1,0,40,130,0,0,0,7,13,1,2140,0,7,30000,31,1
2410,Photography,0,0,1,1,1,0,21,0,1,0,1,0,0,50,29,0,0,0,1,2,0,0,0,0,20000,30,0
2411,Design,1,0,1,1,0,1,20,0,1,0,0,1,0,41,132,1,0,0,1,12,1,0,0,0,35000,35,1
2412,Music,1,1,1,1,0,0,20,0,1,0,1,0,0,34,122,0,0,0,2,3,1,1594,0,0,1200,17,1
2413,Food,0,0,1,1,0,1,12,0,1,0,0,1,0,33,71,0,0,0,2,11,0,2744,0,0,53775,60,0
2414,Film & Video,0,0,1,1,0,0,1,0,1,0,0,1,0,18,126,0,0,0,1,6,1,0,0,0,6500,25,0
2415,Art,0,0,1,1,0,1,2,0,1,0,0,1,0,43,129,1,0,0,1,4,1,0,0,0,500,29,1
2416,Music,1,0,1,1,0,1,20,0,1,0,1,0,0,21,135,0,0,0,7,21,1,6534,4217,0,1000,17,1
2417,Food,0,0,1,0,0,0,3,0,1,0,1,0,0,19,126,0,0,0,1,7,1,1077,0,0,17000,60,0
2418,Art,0,0,1,1,1,1,25,0,1,0,0,1,0,27,131,0,0,0,1,2,1,0,0,0,850,38,1
2419,Design,0,0,1,1,0,0,7,0,1,0,1,0,0,41,112,1,0,0,1,13,1,0,0,5,1000,23,1
2420,Theater,0,0,1,1,0,0,1,1,0,0,1,0,0,45,71,1,0,0,1,5,1,1563,0,0,1300,25,1
2421,Publishing,0,0,1,1,0,0,4,0,1,0,0,1,0,28,49,0,0,0,1,4,1,1356,0,0,10000,30,0
2422,Technology,0,0,1,1,0,1,2,0,1,0,1,0,0,41,118,0,0,0,1,4,0,0,62,6,3500,22,1
2423,Design,0,0,0,1,0,0,24,0,1,0,0,1,0,41,29,1,0,0,1,11,1,0,0,0,2000,35,1
2424,Music,0,0,0,1,0,0,0,0,1,0,1,0,0,50,127,0,0,0,8,10,1,4804,0,0,1500,25,1
2425,Food,1,0,1,1,1,1,28,0,1,0,0,1,0,40,87,0,0,1,1,8,1,2009,0,0,7536,29,1
2426,Film & Video,1,0,1,1,1,0,1,0,1,0,0,1,0,28,121,1,0,0,1,12,1,0,0,0,50000,35,1
2427,Design,0,0,1,0,0,1,10,0,1,0,1,0,0,50,134,1,0,0,1,11,1,0,0,9,25000,42,1
2428,Food,1,1,1,1,0,1,24,0,1,0,1,0,0,46,132,0,0,0,1,4,0,943,0,0,10000,30,0
2429,Art,0,0,1,1,0,1,23,0,1,0,0,1,0,33,44,0,0,0,1,27,1,2786,4929,6,26630,21,1
2430,Games,0,0,1,1,0,0,19,0,1,0,0,1,0,33,45,0,0,1,1,8,0,0,0,5,500,14,1
2431,Art,0,0,1,0,0,1,3,0,1,0,0,1,0,21,115,0,0,0,1,9,0,0,0,0,10000,30,0
